criterion,max_depth,max_features,min_samples_leaf,min_samples_split,n_estimators,mean_test_score,std_test_score,rank_test_score
entropy,100,log2,1,5,1,0.6095238095238095,0.05345224838248484,3012
entropy,100,log2,1,5,5,0.6333333333333334,0.05753831415997416,2826
entropy,100,log2,1,5,10,0.6904761904761905,0.09404008408634047,1246
entropy,100,log2,1,5,25,0.6619047619047619,0.08702698515474791,2438
entropy,100,log2,1,5,50,0.6904761904761905,0.09523809523809525,1246
entropy,100,log2,1,5,75,0.6857142857142857,0.06632565846278152,1481
entropy,100,log2,1,5,100,0.6952380952380952,0.07737179432986628,1065
entropy,100,log2,1,10,1,0.5952380952380952,0.07968190728895959,3101
entropy,100,log2,1,10,5,0.6714285714285714,0.04364357804719849,2270
entropy,100,log2,1,10,10,0.6857142857142857,0.05909368402852789,1481
entropy,100,log2,1,10,25,0.6952380952380952,0.07882354932022308,1065
entropy,100,log2,1,10,50,0.7047619047619047,0.09476070829586858,643
entropy,100,log2,1,10,75,0.6952380952380952,0.08438116736509216,1065
entropy,100,log2,1,10,100,0.6904761904761905,0.09874495882537009,1246
entropy,100,log2,1,100,1,0.5047619047619047,0.034992710611188256,3255
entropy,100,log2,1,100,5,0.7,0.08053111678708456,884
entropy,100,log2,1,100,10,0.6857142857142857,0.08702698515474792,1481
entropy,100,log2,1,100,25,0.719047619047619,0.07882354932022308,70
entropy,100,log2,1,100,50,0.7095238095238096,0.08571428571428572,278
entropy,100,log2,1,100,75,0.6952380952380952,0.06966066113489426,1065
entropy,100,log2,1,100,100,0.7238095238095238,0.09110060223670947,33
entropy,100,log2,2,2,1,0.619047619047619,0.07529232524210425,2945
entropy,100,log2,2,2,5,0.6904761904761905,0.06023386019368339,1246
entropy,100,log2,2,2,10,0.6904761904761905,0.07529232524210425,1246
entropy,100,log2,2,2,25,0.7,0.09476070829586854,884
entropy,100,log2,2,2,50,0.7142857142857143,0.07678340712665287,164
entropy,100,log2,2,2,75,0.7,0.08857654875113466,884
entropy,100,log2,2,2,100,0.6952380952380952,0.0830266465436319,1065
entropy,100,log2,2,5,1,0.5809523809523809,0.059476171413318055,3113
entropy,100,log2,2,5,5,0.6571428571428571,0.08329931278350426,2566
entropy,100,log2,2,5,10,0.6761904761904762,0.09712418121129116,1988
entropy,100,log2,2,5,25,0.6761904761904762,0.11024606574085931,1988
entropy,100,log2,2,5,50,0.7,0.09110060223670949,884
entropy,100,log2,2,5,75,0.6857142857142857,0.09331389496316868,1481
entropy,100,log2,2,5,100,0.680952380952381,0.06494372236659932,1729
entropy,100,log2,2,10,1,0.6142857142857143,0.08571428571428572,2952
entropy,100,log2,2,10,5,0.6952380952380952,0.06281383789653769,1065
entropy,100,log2,2,10,10,0.6761904761904762,0.05345224838248485,1988
entropy,100,log2,2,10,25,0.6952380952380952,0.10900498230723424,1065
entropy,100,log2,2,10,50,0.719047619047619,0.08164965809277255,70
entropy,100,log2,2,10,75,0.7,0.07158712561129957,884
entropy,100,log2,2,10,100,0.6952380952380953,0.08024904545882247,1055
entropy,100,log2,2,100,1,0.5047619047619047,0.034992710611188256,3255
entropy,100,log2,2,100,5,0.7,0.08053111678708456,884
entropy,100,log2,2,100,10,0.6857142857142857,0.08702698515474792,1481
entropy,100,log2,2,100,25,0.719047619047619,0.07882354932022308,70
entropy,100,log2,2,100,50,0.7095238095238096,0.08571428571428572,278
entropy,100,log2,2,100,75,0.6952380952380952,0.06966066113489426,1065
entropy,100,log2,2,100,100,0.7238095238095238,0.09110060223670947,33
entropy,100,log2,5,2,1,0.6095238095238095,0.07158712561129958,3012
entropy,100,log2,5,2,5,0.7000000000000001,0.07468755781599105,850
entropy,100,log2,5,2,10,0.7047619047619047,0.04151332327181595,643
entropy,100,log2,5,2,25,0.6761904761904762,0.0832993127835043,1988
entropy,100,log2,5,2,50,0.7047619047619047,0.08597842897746563,643
entropy,100,log2,5,2,75,0.6904761904761905,0.07824607964359516,1246
entropy,100,log2,5,2,100,0.6857142857142857,0.059093684028527875,1481
entropy,100,log2,5,5,1,0.6095238095238095,0.07158712561129958,3012
entropy,100,log2,5,5,5,0.7000000000000001,0.07468755781599105,850
entropy,100,log2,5,5,10,0.7047619047619047,0.04151332327181595,643
entropy,100,log2,5,5,25,0.6761904761904762,0.0832993127835043,1988
entropy,100,log2,5,5,50,0.7047619047619047,0.08597842897746563,643
entropy,100,log2,5,5,75,0.6904761904761905,0.07824607964359516,1246
entropy,100,log2,5,5,100,0.6857142857142857,0.059093684028527875,1481
entropy,100,log2,5,10,1,0.6095238095238095,0.07158712561129958,3012
entropy,100,log2,5,10,5,0.7000000000000001,0.07468755781599105,850
entropy,100,log2,5,10,10,0.7047619047619047,0.04151332327181595,643
entropy,100,log2,5,10,25,0.6761904761904762,0.0832993127835043,1988
entropy,100,log2,5,10,50,0.7047619047619047,0.08597842897746563,643
entropy,100,log2,5,10,75,0.6904761904761905,0.07824607964359516,1246
entropy,100,log2,5,10,100,0.6857142857142857,0.059093684028527875,1481
entropy,100,log2,5,100,1,0.5047619047619047,0.034992710611188256,3255
entropy,100,log2,5,100,5,0.7,0.08053111678708456,884
entropy,100,log2,5,100,10,0.6857142857142857,0.08702698515474792,1481
entropy,100,log2,5,100,25,0.7095238095238096,0.06966066113489425,278
entropy,100,log2,5,100,50,0.7000000000000001,0.07619047619047618,850
entropy,100,log2,5,100,75,0.6952380952380952,0.06966066113489426,1065
entropy,100,log2,5,100,100,0.719047619047619,0.0945211106727581,70
entropy,100,log2,10,2,1,0.5714285714285715,0.07377111135633176,3121
entropy,100,log2,10,2,5,0.6857142857142857,0.08832017614757814,1481
entropy,100,log2,10,2,10,0.6761904761904762,0.08984743935292001,1988
entropy,100,log2,10,2,25,0.7,0.09943149056105285,884
entropy,100,log2,10,2,50,0.6952380952380952,0.09209085526577958,1065
entropy,100,log2,10,2,75,0.680952380952381,0.07468755781599105,1729
entropy,100,log2,10,2,100,0.680952380952381,0.07315376902732007,1729
entropy,100,log2,10,5,1,0.5714285714285715,0.07377111135633176,3121
entropy,100,log2,10,5,5,0.6857142857142857,0.08832017614757814,1481
entropy,100,log2,10,5,10,0.6761904761904762,0.08984743935292001,1988
entropy,100,log2,10,5,25,0.7,0.09943149056105285,884
entropy,100,log2,10,5,50,0.6952380952380952,0.09209085526577958,1065
entropy,100,log2,10,5,75,0.680952380952381,0.07468755781599105,1729
entropy,100,log2,10,5,100,0.680952380952381,0.07315376902732007,1729
entropy,100,log2,10,10,1,0.5714285714285715,0.07377111135633176,3121
entropy,100,log2,10,10,5,0.6857142857142857,0.08832017614757814,1481
entropy,100,log2,10,10,10,0.6761904761904762,0.08984743935292001,1988
entropy,100,log2,10,10,25,0.7,0.09943149056105285,884
entropy,100,log2,10,10,50,0.6952380952380952,0.09209085526577958,1065
entropy,100,log2,10,10,75,0.680952380952381,0.07468755781599105,1729
entropy,100,log2,10,10,100,0.680952380952381,0.07315376902732007,1729
entropy,100,log2,10,100,1,0.5095238095238095,0.03563483225498992,3185
entropy,100,log2,10,100,5,0.6761904761904762,0.07766431633476234,1988
entropy,100,log2,10,100,10,0.6761904761904762,0.0911006022367095,1988
entropy,100,log2,10,100,25,0.7095238095238096,0.07882354932022308,278
entropy,100,log2,10,100,50,0.7047619047619048,0.08329931278350429,555
entropy,100,log2,10,100,75,0.6952380952380952,0.08959470343917514,1065
entropy,100,log2,10,100,100,0.6952380952380953,0.08024904545882247,1055
entropy,100,log2,50,2,1,0.49523809523809526,0.04364357804719846,3969
entropy,100,log2,50,2,5,0.680952380952381,0.061352851079643445,1729
entropy,100,log2,50,2,10,0.6619047619047619,0.07882354932022308,2438
entropy,100,log2,50,2,25,0.6571428571428571,0.08857654875113463,2566
entropy,100,log2,50,2,50,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,2,75,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,2,100,0.6666666666666666,0.0656383273909058,2311
entropy,100,log2,50,5,1,0.49523809523809526,0.04364357804719846,3969
entropy,100,log2,50,5,5,0.680952380952381,0.061352851079643445,1729
entropy,100,log2,50,5,10,0.6619047619047619,0.07882354932022308,2438
entropy,100,log2,50,5,25,0.6571428571428571,0.08857654875113463,2566
entropy,100,log2,50,5,50,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,5,75,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,5,100,0.6666666666666666,0.0656383273909058,2311
entropy,100,log2,50,10,1,0.49523809523809526,0.04364357804719846,3969
entropy,100,log2,50,10,5,0.680952380952381,0.061352851079643445,1729
entropy,100,log2,50,10,10,0.6619047619047619,0.07882354932022308,2438
entropy,100,log2,50,10,25,0.6571428571428571,0.08857654875113463,2566
entropy,100,log2,50,10,50,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,10,75,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,10,100,0.6666666666666666,0.0656383273909058,2311
entropy,100,log2,50,100,1,0.49523809523809526,0.04364357804719846,3969
entropy,100,log2,50,100,5,0.680952380952381,0.061352851079643445,1729
entropy,100,log2,50,100,10,0.6619047619047619,0.07882354932022308,2438
entropy,100,log2,50,100,25,0.6571428571428571,0.08857654875113463,2566
entropy,100,log2,50,100,50,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,100,75,0.6476190476190476,0.04616837959444123,2657
entropy,100,log2,50,100,100,0.6666666666666666,0.0656383273909058,2311
entropy,100,log2,100,2,1,0.5,0.0,3297
entropy,100,log2,100,2,5,0.5,0.0,3297
entropy,100,log2,100,2,10,0.5,0.0,3297
entropy,100,log2,100,2,25,0.5,0.0,3297
entropy,100,log2,100,2,50,0.5,0.0,3297
entropy,100,log2,100,2,75,0.5,0.0,3297
entropy,100,log2,100,2,100,0.5,0.0,3297
entropy,100,log2,100,5,1,0.5,0.0,3297
entropy,100,log2,100,5,5,0.5,0.0,3297
entropy,100,log2,100,5,10,0.5,0.0,3297
entropy,100,log2,100,5,25,0.5,0.0,3297
entropy,100,log2,100,5,50,0.5,0.0,3297
entropy,100,log2,100,5,75,0.5,0.0,3297
entropy,100,log2,100,5,100,0.5,0.0,3297
entropy,100,log2,100,10,1,0.5,0.0,3297
entropy,100,log2,100,10,5,0.5,0.0,3297
entropy,100,log2,100,10,10,0.5,0.0,3297
entropy,100,log2,100,10,25,0.5,0.0,3297
entropy,100,log2,100,10,50,0.5,0.0,3297
entropy,100,log2,100,10,75,0.5,0.0,3297
entropy,100,log2,100,10,100,0.5,0.0,3297
entropy,100,log2,100,100,1,0.5,0.0,3297
entropy,100,log2,100,100,5,0.5,0.0,3297
entropy,100,log2,100,100,10,0.5,0.0,3297
entropy,100,log2,100,100,25,0.5,0.0,3297
entropy,100,log2,100,100,50,0.5,0.0,3297
entropy,100,log2,100,100,75,0.5,0.0,3297
entropy,100,log2,100,100,100,0.5,0.0,3297
entropy,100,,1,2,1,0.6571428571428571,0.08192690730516786,2566
entropy,100,,1,2,5,0.6571428571428573,0.11625291062603524,2559
entropy,100,,1,2,10,0.6619047619047619,0.11308897225750399,2438
entropy,100,,1,2,25,0.6904761904761905,0.11761037176408067,1246
entropy,100,,1,2,50,0.7095238095238096,0.10795984808337747,278
entropy,100,,1,2,75,0.7238095238095238,0.09233675918888246,33
entropy,100,,1,2,100,0.719047619047619,0.08702698515474794,70
entropy,100,,1,5,1,0.6523809523809524,0.10056529562829943,2646
entropy,100,,1,5,5,0.6571428571428571,0.08857654875113465,2566
entropy,100,,1,5,10,0.661904761904762,0.12362623795949686,2419
entropy,100,,1,5,25,0.7,0.10921280896361633,884
entropy,100,,1,5,50,0.7142857142857142,0.09874495882537006,250
entropy,100,,1,5,75,0.7238095238095238,0.0911006022367095,33
entropy,100,,1,5,100,0.7285714285714285,0.08728715609439695,25
entropy,100,,1,10,1,0.6333333333333334,0.09110060223670947,2826
entropy,100,,1,10,5,0.6761904761904762,0.09355658430661191,1988
entropy,100,,1,10,10,0.7047619047619047,0.1027953959282043,643
entropy,100,,1,10,25,0.719047619047619,0.10257456775494295,70
entropy,100,,1,10,50,0.738095238095238,0.09988655696858584,11
entropy,100,,1,10,75,0.7571428571428571,0.09331389496316868,1
entropy,100,,1,10,100,0.7333333333333334,0.09689042833036095,17
entropy,100,,1,100,1,0.5619047619047619,0.049026810195176206,3157
entropy,100,,1,100,5,0.6761904761904762,0.0649437223665993,1988
entropy,100,,1,100,10,0.6761904761904762,0.08984743935292006,1988
entropy,100,,1,100,25,0.6857142857142857,0.10476190476190478,1481
entropy,100,,1,100,50,0.6714285714285715,0.09920317455237931,2161
entropy,100,,1,100,75,0.680952380952381,0.10279539592820429,1729
entropy,100,,1,100,100,0.6714285714285715,0.09920317455237931,2161
entropy,100,,2,2,1,0.6952380952380952,0.09920317455237931,1065
entropy,100,,2,2,5,0.6619047619047619,0.09085135251589956,2438
entropy,100,,2,2,10,0.6904761904761905,0.0838419850555191,1246
entropy,100,,2,2,25,0.6857142857142857,0.09209085526577962,1481
entropy,100,,2,2,50,0.7095238095238094,0.08438116736509216,414
entropy,100,,2,2,75,0.7285714285714286,0.09110060223670949,22
entropy,100,,2,2,100,0.7,0.08329931278350429,884
entropy,100,,2,5,1,0.6761904761904762,0.1005652956282994,1988
entropy,100,,2,5,5,0.6857142857142857,0.09331389496316868,1481
entropy,100,,2,5,10,0.7047619047619047,0.08053111678708459,643
entropy,100,,2,5,25,0.6952380952380952,0.10583862271853749,1065
entropy,100,,2,5,50,0.7142857142857143,0.09159706696033974,164
entropy,100,,2,5,75,0.7238095238095238,0.09712418121129116,33
entropy,100,,2,5,100,0.7095238095238096,0.08702698515474794,278
entropy,100,,2,10,1,0.6476190476190476,0.08438116736509216,2657
entropy,100,,2,10,5,0.6904761904761905,0.08908708063747477,1246
entropy,100,,2,10,10,0.7238095238095238,0.09355658430661189,33
entropy,100,,2,10,25,0.7238095238095238,0.10711639884954278,33
entropy,100,,2,10,50,0.738095238095238,0.09988655696858584,11
entropy,100,,2,10,75,0.7476190476190476,0.09233675918888244,4
entropy,100,,2,10,100,0.7380952380952381,0.09159706696033972,9
entropy,100,,2,100,1,0.5619047619047619,0.049026810195176206,3157
entropy,100,,2,100,5,0.6761904761904762,0.0649437223665993,1988
entropy,100,,2,100,10,0.6761904761904762,0.08984743935292006,1988
entropy,100,,2,100,25,0.6857142857142857,0.10476190476190478,1481
entropy,100,,2,100,50,0.6714285714285715,0.09920317455237931,2161
entropy,100,,2,100,75,0.680952380952381,0.10279539592820429,1729
entropy,100,,2,100,100,0.6714285714285715,0.09920317455237931,2161
entropy,100,,5,2,1,0.6428571428571429,0.11761037176408064,2797
entropy,100,,5,2,5,0.6952380952380952,0.08832017614757812,1065
entropy,100,,5,2,10,0.7095238095238096,0.08832017614757813,278
entropy,100,,5,2,25,0.7047619047619048,0.09476070829586858,555
entropy,100,,5,2,50,0.7142857142857143,0.07529232524210427,164
entropy,100,,5,2,75,0.7238095238095238,0.06135285107964347,33
entropy,100,,5,2,100,0.7142857142857142,0.0542940678618637,250
entropy,100,,5,5,1,0.6428571428571429,0.11761037176408064,2797
entropy,100,,5,5,5,0.6952380952380952,0.08832017614757812,1065
entropy,100,,5,5,10,0.7095238095238096,0.08832017614757813,278
entropy,100,,5,5,25,0.7047619047619048,0.09476070829586858,555
entropy,100,,5,5,50,0.7142857142857143,0.07529232524210427,164
entropy,100,,5,5,75,0.7238095238095238,0.06135285107964347,33
entropy,100,,5,5,100,0.7142857142857142,0.0542940678618637,250
entropy,100,,5,10,1,0.6428571428571429,0.11761037176408064,2797
entropy,100,,5,10,5,0.6952380952380952,0.08832017614757812,1065
entropy,100,,5,10,10,0.7095238095238096,0.08832017614757813,278
entropy,100,,5,10,25,0.7047619047619048,0.09476070829586858,555
entropy,100,,5,10,50,0.7142857142857143,0.07529232524210427,164
entropy,100,,5,10,75,0.7238095238095238,0.06135285107964347,33
entropy,100,,5,10,100,0.7142857142857142,0.0542940678618637,250
entropy,100,,5,100,1,0.5619047619047619,0.049026810195176206,3157
entropy,100,,5,100,5,0.6761904761904762,0.0649437223665993,1988
entropy,100,,5,100,10,0.6761904761904762,0.08984743935292006,1988
entropy,100,,5,100,25,0.6857142857142857,0.10476190476190478,1481
entropy,100,,5,100,50,0.6714285714285715,0.09920317455237931,2161
entropy,100,,5,100,75,0.680952380952381,0.10279539592820429,1729
entropy,100,,5,100,100,0.6714285714285715,0.09920317455237931,2161
entropy,100,,10,2,1,0.6333333333333333,0.11126972805283736,2860
entropy,100,,10,2,5,0.7095238095238094,0.08438116736509212,414
entropy,100,,10,2,10,0.719047619047619,0.09689042833036096,70
entropy,100,,10,2,25,0.7095238095238096,0.07284313590846837,278
entropy,100,,10,2,50,0.719047619047619,0.06966066113489426,70
entropy,100,,10,2,75,0.7095238095238094,0.06801360408136047,414
entropy,100,,10,2,100,0.7,0.07315376902732007,884
entropy,100,,10,5,1,0.6333333333333333,0.11126972805283736,2860
entropy,100,,10,5,5,0.7095238095238094,0.08438116736509212,414
entropy,100,,10,5,10,0.719047619047619,0.09689042833036096,70
entropy,100,,10,5,25,0.7095238095238096,0.07284313590846837,278
entropy,100,,10,5,50,0.719047619047619,0.06966066113489426,70
entropy,100,,10,5,75,0.7095238095238094,0.06801360408136047,414
entropy,100,,10,5,100,0.7,0.07315376902732007,884
entropy,100,,10,10,1,0.6333333333333333,0.11126972805283736,2860
entropy,100,,10,10,5,0.7095238095238094,0.08438116736509212,414
entropy,100,,10,10,10,0.719047619047619,0.09689042833036096,70
entropy,100,,10,10,25,0.7095238095238096,0.07284313590846837,278
entropy,100,,10,10,50,0.719047619047619,0.06966066113489426,70
entropy,100,,10,10,75,0.7095238095238094,0.06801360408136047,414
entropy,100,,10,10,100,0.7,0.07315376902732007,884
entropy,100,,10,100,1,0.5619047619047619,0.049026810195176206,3157
entropy,100,,10,100,5,0.6904761904761905,0.0903507902905251,1246
entropy,100,,10,100,10,0.6714285714285715,0.0816496580927726,2161
entropy,100,,10,100,25,0.6857142857142857,0.10476190476190478,1481
entropy,100,,10,100,50,0.6714285714285715,0.09920317455237931,2161
entropy,100,,10,100,75,0.6761904761904762,0.09476070829586859,1988
entropy,100,,10,100,100,0.6714285714285715,0.09920317455237931,2161
entropy,100,,50,2,1,0.6047619047619047,0.13265131692556306,3041
entropy,100,,50,2,5,0.680952380952381,0.06998542122237651,1729
entropy,100,,50,2,10,0.6619047619047619,0.08702698515474791,2438
entropy,100,,50,2,25,0.6666666666666666,0.0865042958313569,2311
entropy,100,,50,2,50,0.6285714285714286,0.11527350892295432,2875
entropy,100,,50,2,75,0.6190476190476191,0.07824607964359516,2913
entropy,100,,50,2,100,0.6142857142857143,0.07438333024673005,2952
entropy,100,,50,5,1,0.6047619047619047,0.13265131692556306,3041
entropy,100,,50,5,5,0.680952380952381,0.06998542122237651,1729
entropy,100,,50,5,10,0.6619047619047619,0.08702698515474791,2438
entropy,100,,50,5,25,0.6666666666666666,0.0865042958313569,2311
entropy,100,,50,5,50,0.6285714285714286,0.11527350892295432,2875
entropy,100,,50,5,75,0.6190476190476191,0.07824607964359516,2913
entropy,100,,50,5,100,0.6142857142857143,0.07438333024673005,2952
entropy,100,,50,10,1,0.6047619047619047,0.13265131692556306,3041
entropy,100,,50,10,5,0.680952380952381,0.06998542122237651,1729
entropy,100,,50,10,10,0.6619047619047619,0.08702698515474791,2438
entropy,100,,50,10,25,0.6666666666666666,0.0865042958313569,2311
entropy,100,,50,10,50,0.6285714285714286,0.11527350892295432,2875
entropy,100,,50,10,75,0.6190476190476191,0.07824607964359516,2913
entropy,100,,50,10,100,0.6142857142857143,0.07438333024673005,2952
entropy,100,,50,100,1,0.6047619047619047,0.13265131692556306,3041
entropy,100,,50,100,5,0.680952380952381,0.06998542122237651,1729
entropy,100,,50,100,10,0.6619047619047619,0.08702698515474791,2438
entropy,100,,50,100,25,0.6666666666666666,0.0865042958313569,2311
entropy,100,,50,100,50,0.6285714285714286,0.11527350892295432,2875
entropy,100,,50,100,75,0.6190476190476191,0.07824607964359516,2913
entropy,100,,50,100,100,0.6142857142857143,0.07438333024673005,2952
entropy,100,,100,2,1,0.5,0.0,3297
entropy,100,,100,2,5,0.5,0.0,3297
entropy,100,,100,2,10,0.5,0.0,3297
entropy,100,,100,2,25,0.5,0.0,3297
entropy,100,,100,2,50,0.5,0.0,3297
entropy,100,,100,2,75,0.5,0.0,3297
entropy,100,,100,2,100,0.5,0.0,3297
entropy,100,,100,5,1,0.5,0.0,3297
entropy,100,,100,5,5,0.5,0.0,3297
entropy,100,,100,5,10,0.5,0.0,3297
entropy,100,,100,5,25,0.5,0.0,3297
entropy,100,,100,5,50,0.5,0.0,3297
entropy,100,,100,5,75,0.5,0.0,3297
entropy,100,,100,5,100,0.5,0.0,3297
entropy,100,,100,10,1,0.5,0.0,3297
entropy,100,,100,10,5,0.5,0.0,3297
entropy,100,,100,10,10,0.5,0.0,3297
entropy,100,,100,10,25,0.5,0.0,3297
entropy,100,,100,10,50,0.5,0.0,3297
entropy,100,,100,10,75,0.5,0.0,3297
entropy,100,,100,10,100,0.5,0.0,3297
entropy,100,,100,100,1,0.5,0.0,3297
entropy,100,,100,100,5,0.5,0.0,3297
entropy,100,,100,100,10,0.5,0.0,3297
entropy,100,,100,100,25,0.5,0.0,3297
entropy,100,,100,100,50,0.5,0.0,3297
entropy,100,,100,100,75,0.5,0.0,3297
entropy,100,,100,100,100,0.5,0.0,3297
